codigo,nombre,url,imagen,hex,rgb,familia,ambiente
00YY 09/087,Marrón Pizarra,https://www.alba.com.ar/es/paletas-de-colores/marron-pizarra-00yy-09-087-1670964,,#594B3F,"89,75,63",Neutros Cálidos,
70YR 07/093,Marrón Profundo,https://www.alba.com.ar/es/paletas-de-colores/marron-profundo-70yr-07-093-1672773,,#4E3D34,"78,61,52",Neutros Cálidos,
80YR 42/073,Marrón Progresivo,https://www.alba.com.ar/es/paletas-de-colores/marron-progresivo-80yr-42-073-1672979,,#B9A99F,"185,169,159",Neutros Cálidos,
81YR 38/111,Marrón Tabaco,https://www.alba.com.ar/es/paletas-de-colores/marron-tabaco-81yr-38-111-1673014,,#B59F91,"181,159,145",Neutros Cálidos,
80YR 16/193,Marrón Tostado,https://www.alba.com.ar/es/paletas-de-colores/marron-tostado-80yr-16-193-1672956,,#85634E,"133,99,78",Neutros Cálidos,
50YR 06/081,Marrón Trufa,https://www.alba.com.ar/es/paletas-de-colores/marron-trufa-50yr-06-081-1672324,,#4A3832,"74,56,50",Neutros Cálidos,
20YY 31/106,Matorral,https://www.alba.com.ar/es/paletas-de-colores/matorral-20yy-31-106-1671452,,#A09180,"160,145,128",Neutros Cálidos,
68YY 86/042,Mañana Cálida,https://www.alba.com.ar/es/paletas-de-colores/manana-calida-68yy-86-042-1672614,,#F0ECDF,"240,236,223",Neutros Cálidos,
51YY 74/066,Mañana Inspiradora,https://www.alba.com.ar/es/paletas-de-colores/manana-inspiradora-51yy-74-066-1672412,,#E3DDCF,"227,221,207",Neutros Cálidos,
50YR 13/032,Medianoche,https://www.alba.com.ar/es/paletas-de-colores/medianoche-50yr-13-032-1672330,,#66605C,"102,96,92",Neutros Cálidos,
30YY 69/048,Meditación,https://www.alba.com.ar/es/paletas-de-colores/meditacion-30yy-69-048-1671882,,#DDD7CD,"221,215,205",Neutros Cálidos,
80YR 59/089,Mochaccino,https://www.alba.com.ar/es/paletas-de-colores/mochaccino-80yr-59-089-1672990,,#D6C2B7,"214,194,183",Neutros Cálidos,
73YR 32/063,Molde de Arcilla,https://www.alba.com.ar/es/paletas-de-colores/molde-de-arcilla-73yr-32-063-3137187,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-233234.png,#A1948C,"161,148,140",Neutros Cálidos,
79YR 19/096,Molino Marrón,https://www.alba.com.ar/es/paletas-de-colores/molino-marron-79yr-19-096-1672938,,#826F63,"130,111,99",Neutros Cálidos,
94YR 17/076,Moneda Antigua,https://www.alba.com.ar/es/paletas-de-colores/moneda-antigua-94yr-17-076-1673357,,#796C61,"121,108,97",Neutros Cálidos,
70YY 57/098,Montaña Distante,https://www.alba.com.ar/es/paletas-de-colores/montana-distante-70yy-57-098-1672836,,#CBC5B1,"203,197,177",Neutros Cálidos,
10YY 08/093,Mosaico de Piedras,https://www.alba.com.ar/es/paletas-de-colores/mosaico-de-piedras-10yy-08-093-1671268,,#54473B,"84,71,59",Neutros Cálidos,
48YR 06/091,Mousse de Cacao,https://www.alba.com.ar/es/paletas-de-colores/mousse-de-cacao-48yr-06-091-1672142,,#4E3A34,"78,58,52",Neutros Cálidos,
90YR 26/147,Mousse de Café,https://www.alba.com.ar/es/paletas-de-colores/mousse-de-cafe-90yr-26-147-1673261,,#9E8472,"158,132,114",Neutros Cálidos,
30YY 53/124,Muros de Oliva,https://www.alba.com.ar/es/paletas-de-colores/muros-de-oliva-30yy-53-124-3137043,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-234102.png,#CCBDA6,"204,189,166",Neutros Cálidos,
45YY 11/200,Musgo Asiático,https://www.alba.com.ar/es/paletas-de-colores/musgo-asiatico-45yy-11-200-1672082,,#645636,"100,86,54",Neutros Cálidos,
70YY 26/137,Musgo Verdoso,https://www.alba.com.ar/es/paletas-de-colores/musgo-verdoso-70yy-26-137-1672820,,#918A70,"145,138,112",Neutros Cálidos,
45YY 20/168,Musgo Ágata,https://www.alba.com.ar/es/paletas-de-colores/musgo-agata-45yy-20-168-1672084,,#847558,"132,117,88",Neutros Cálidos,
70YR 65/054,Místico,https://www.alba.com.ar/es/paletas-de-colores/mistico-70yr-65-054-1672803,,#DBCEC6,"219,206,198",Neutros Cálidos,
50RR 54/018,Natural Urbano,https://www.alba.com.ar/es/paletas-de-colores/natural-urbano-50rr-54-018-1672314,,#C4C0C0,"196,192,192",Neutros Cálidos,
45YY 67/120,Neblina de Otoño,https://www.alba.com.ar/es/paletas-de-colores/neblina-de-otono-45yy-67-120-1672095,,#DCD0B8,"220,208,184",Neutros Cálidos,
46YY 63/147,Neutro Clásico,https://www.alba.com.ar/es/paletas-de-colores/neutro-clasico-46yy-63-147-3137099,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-234345.png,#DACCB0,"218,204,176",Neutros Cálidos,
90YR 59/108,Neutro Nepal,https://www.alba.com.ar/es/paletas-de-colores/neutro-nepal-90yr-59-108-1673286,,#D9C4B6,"217,196,182",Neutros Cálidos,
90YR 53/132,Neutro Normandía,https://www.alba.com.ar/es/paletas-de-colores/neutro-normandia-90yr-53-132-1673280,,#D3BAA7,"211,186,167",Neutros Cálidos,
90YR 10/151,Nido de Aves,https://www.alba.com.ar/es/paletas-de-colores/nido-de-aves-90yr-10-151-1673252,,#664D3B,"102,77,59",Neutros Cálidos,
70YY 43/113,Niebla de Tennessee,https://www.alba.com.ar/es/paletas-de-colores/niebla-de-tennessee-70yy-43-113-1672826,,#B1AC96,"177,172,150",Neutros Cálidos,
10YY 54/034,Niebla Romana,https://www.alba.com.ar/es/paletas-de-colores/niebla-romana-10yy-54-034-1671305,,#C5BFB9,"197,191,185",Neutros Cálidos,
50YR 26/023,Niquel,https://www.alba.com.ar/es/paletas-de-colores/niquel-50yr-26-023-1672340,,#8D8885,"141,136,133",Neutros Cálidos,
45YY 73/081,Nube de Arena,https://www.alba.com.ar/es/paletas-de-colores/nube-de-arena-45yy-73-081-3137096,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-234334.png,#E1DACA,"225,218,202",Neutros Cálidos,
50YR 65/056,Nuez Moscada,https://www.alba.com.ar/es/paletas-de-colores/nuez-moscada-50yr-65-056-1672358,,#DBCCC6,"219,204,198",Neutros Cálidos,
20YY 45/114,Obelisco,https://www.alba.com.ar/es/paletas-de-colores/obelisco-20yy-45-114-1671468,,#BCAD9A,"188,173,154",Neutros Cálidos,
10YY 09/200,Ocre Italiano,https://www.alba.com.ar/es/paletas-de-colores/ocre-italiano-10yy-09-200-1671269,,#6B5137,"107,81,55",Neutros Cálidos,
20YY 58/082,Oleada,https://www.alba.com.ar/es/paletas-de-colores/oleada-20yy-58-082-1671482,,#D1C5B7,"209,197,183",Neutros Cálidos,
90YR 57/070,Ornamento en Relieve,https://www.alba.com.ar/es/paletas-de-colores/ornamento-en-relieve-90yr-57-070-1673284,,#CFC2B7,"207,194,183",Neutros Cálidos,
20YY 15/245,Oro Minero,https://www.alba.com.ar/es/paletas-de-colores/oro-minero-20yy-15-245-1671441,,#7D623B,"125,98,59",Neutros Cálidos,
55YY 12/069,Oscura Melodía,https://www.alba.com.ar/es/paletas-de-colores/oscura-melodia-55yy-12-069-3137142,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-234412.png,#5F5A4C,"95,90,76",Neutros Cálidos,
47RR 10/045,Oscuro Desierto,https://www.alba.com.ar/es/paletas-de-colores/oscuro-desierto-47rr-10-045-1672131,,#54494B,"84,73,75",Neutros Cálidos,
30YY 20/193,Pantanal,https://www.alba.com.ar/es/paletas-de-colores/pantanal-30yy-20-193-1671838,,#8A7455,"138,116,85",Neutros Cálidos,
70YR 46/069,Pardo Chic,https://www.alba.com.ar/es/paletas-de-colores/pardo-chic-70yr-46-069-1672797,,#BEAFA6,"190,175,166",Neutros Cálidos,
00YY 48/171,Paseo del Parque,https://www.alba.com.ar/es/paletas-de-colores/paseo-del-parque-00yy-48-171-1670984,,#CEAF96,"206,175,150",Neutros Cálidos,
10YY 23/184,Pato Silvestre,https://www.alba.com.ar/es/paletas-de-colores/pato-silvestre-10yy-23-184-1671277,,#977C60,"151,124,96",Neutros Cálidos,
50YR 49/098,Pequeña Rosa,https://www.alba.com.ar/es/paletas-de-colores/pequena-rosa-50yr-49-098-1672351,,#CBB3AA,"203,179,170",Neutros Cálidos,
50YY 31/124,Piedra de Huerto,https://www.alba.com.ar/es/paletas-de-colores/piedra-de-huerto-50yy-31-124-1672376,,#9D937C,"157,147,124",Neutros Cálidos,
10YY 30/106,Piedra Esculpida,https://www.alba.com.ar/es/paletas-de-colores/piedra-esculpida-10yy-30-106-1671283,,#9D8E7E,"157,142,126",Neutros Cálidos,
10YR 40/054,Piedra Rosada,https://www.alba.com.ar/es/paletas-de-colores/piedra-rosada-10yr-40-054-1671249,,#B3A4A3,"179,164,163",Neutros Cálidos,
62YR 22/051,Piedra Sofisticada,https://www.alba.com.ar/es/paletas-de-colores/piedra-sofisticada-62yr-22-051-3137157,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-233171.png,#857A74,"133,122,116",Neutros Cálidos,
40YY 67/087,Pilar,https://www.alba.com.ar/es/paletas-de-colores/pilar-40yy-67-087-1672007,,#DDD3C2,"221,211,194",Neutros Cálidos,
80YR 44/101,Pimienta Rosa,https://www.alba.com.ar/es/paletas-de-colores/pimienta-rosa-80yr-44-101-1672981,,#BEA99D,"190,169,157",Neutros Cálidos,
90RR 10/119,Pitanga Salvaje,https://www.alba.com.ar/es/paletas-de-colores/pitanga-salvaje-90rr-10-119-1673209,,#67494B,"103,73,75",Neutros Cálidos,
10YY 41/175,Planicies Escocesas,https://www.alba.com.ar/es/paletas-de-colores/planicies-escocesas-10yy-41-175-1671293,,#BEA488,"190,164,136",Neutros Cálidos,
93YR 80/033,Pliegues de Chiffon,https://www.alba.com.ar/es/paletas-de-colores/pliegues-de-chiffon-93yr-80-033-3137267,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-233910.png,#ECE5DF,"236,229,223",Neutros Cálidos,
39YY 53/067,Pluma Gris,https://www.alba.com.ar/es/paletas-de-colores/pluma-gris-39yy-53-067-3137073,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-234190.png,#C4BDB0,"196,189,176",Neutros Cálidos,
62YR 13/217,Preciosa Pacana,https://www.alba.com.ar/es/paletas-de-colores/preciosa-pacana-62yr-13-217-1672563,,#7C503A,"124,80,58",Neutros Cálidos,
64YY 10/021,Profunda Oscuridad,https://www.alba.com.ar/es/paletas-de-colores/profunda-oscuridad-64yy-10-021-1672578,,#4F4E49,"79,78,73",Neutros Cálidos,
10YY 48/071,Puerto de Piedra,https://www.alba.com.ar/es/paletas-de-colores/puerto-de-piedra-10yy-48-071-1671299,,#C2B6A9,"194,182,169",Neutros Cálidos,
50YY 74/069,Punto de Encuentro,https://www.alba.com.ar/es/paletas-de-colores/punto-de-encuentro-50yy-74-069-1672391,,#E2DBCC,"226,219,204",Neutros Cálidos,
10YY 13/152,Pura Sangre,https://www.alba.com.ar/es/paletas-de-colores/pura-sangre-10yy-13-152-1671272,,#735F49,"115,95,73",Neutros Cálidos,
22YY 32/156,Rama de Invierno,https://www.alba.com.ar/es/paletas-de-colores/rama-de-invierno-22yy-32-156-3137010,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-234019.png,#A79278,"167,146,120",Neutros Cálidos,
30YY 47/145,Región Agreste,https://www.alba.com.ar/es/paletas-de-colores/region-agreste-30yy-47-145-1671862,,#C3B198,"195,177,152",Neutros Cálidos,
03YY 59/088,Resplandor Beige,https://www.alba.com.ar/es/paletas-de-colores/resplandor-beige-03yy-59-088-1671019,,#D4C5B6,"212,197,182",Neutros Cálidos,
08YY 72/077,Resplandor de Marfil,https://www.alba.com.ar/es/paletas-de-colores/resplandor-de-marfil-08yy-72-077-3136942,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-233752.png,#E6D9CC,"230,217,204",Neutros Cálidos,
10YY 65/095,Ritual Blanco,https://www.alba.com.ar/es/paletas-de-colores/ritual-blanco-10yy-65-095-3136954,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-233811.png,#DECEBE,"222,206,190",Neutros Cálidos,
06YY 08/048,Roble Magnífico,https://www.alba.com.ar/es/paletas-de-colores/roble-magnifico-06yy-08-048-3136932,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-233816.png,#4A423A,"74,66,58",Neutros Cálidos,
21YY 45/060,Rocas en Movimiento,https://www.alba.com.ar/es/paletas-de-colores/rocas-en-movimiento-21yy-45-060-3137005,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-233997.png,#B7AFA4,"183,175,164",Neutros Cálidos,
10YR 07/125,Rojo Marruecos,https://www.alba.com.ar/es/paletas-de-colores/rojo-marruecos-10yr-07-125-1671228,,#573A38,"87,58,56",Neutros Cálidos,
12YR 45/079,Rosa Adamascado,https://www.alba.com.ar/es/paletas-de-colores/rosa-adamascado-12yr-45-079-1671357,,#C1ACA9,"193,172,169",Neutros Cálidos,
90YR 33/167,Rosa de Arena,https://www.alba.com.ar/es/paletas-de-colores/rosa-de-arena-90yr-33-167-1673265,,#B1937D,"177,147,125",Neutros Cálidos,
30YR 48/074,Rosa Muralla,https://www.alba.com.ar/es/paletas-de-colores/rosa-muralla-30yr-48-074-1671816,,#C4B1AC,"196,177,172",Neutros Cálidos,
60YR 41/072,Rosa Plissê,https://www.alba.com.ar/es/paletas-de-colores/rosa-plisse-60yr-41-072-1672493,,#B5A49D,"181,164,157",Neutros Cálidos,
30YR 40/061,Rubor Chocolate,https://www.alba.com.ar/es/paletas-de-colores/rubor-chocolate-30yr-40-061-1671813,,#B4A4A0,"180,164,160",Neutros Cálidos,
25YY 46/170,Sabor a Té,https://www.alba.com.ar/es/paletas-de-colores/sabor-a-te-25yy-46-170-3137028,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-234014.png,#C5AF92,"197,175,146",Neutros Cálidos,
30YY 36/185,Safari Africano,https://www.alba.com.ar/es/paletas-de-colores/safari-africano-30yy-36-185-1671851,,#B29C7D,"178,156,125",Neutros Cálidos,
17YY 16/022,Sagrado Gris,https://www.alba.com.ar/es/paletas-de-colores/sagrado-gris-17yy-16-022-1671411,,#6C6965,"108,105,101",Neutros Cálidos,
52YY 55/131,Salón Neutral,https://www.alba.com.ar/es/paletas-de-colores/salon-neutral-52yy-55-131-3137125,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-234410.png,#CBC0A7,"203,192,167",Neutros Cálidos,
10YY 27/060,Sargazo,https://www.alba.com.ar/es/paletas-de-colores/sargazo-10yy-27-060-1671281,,#92897F,"146,137,127",Neutros Cálidos,
20YY 67/084,Seda Damasco,https://www.alba.com.ar/es/paletas-de-colores/seda-damasco-20yy-67-084-1671491,,#DBCFC0,"219,207,192",Neutros Cálidos,
30YR 64/044,Seda Ondulada,https://www.alba.com.ar/es/paletas-de-colores/seda-ondulada-30yr-64-044-1671820,,#D8CCC8,"216,204,200",Neutros Cálidos,
60YR 33/047,Senda para Caminata,https://www.alba.com.ar/es/paletas-de-colores/senda-para-caminata-60yr-33-047-1672489,,#A09591,"160,149,145",Neutros Cálidos,
00YY 44/107,Sendero,https://www.alba.com.ar/es/paletas-de-colores/sendero-00yy-44-107-1670983,,#BFAC9C,"191,172,156",Neutros Cálidos,
51YR 48/101,Sendero del Desierto,https://www.alba.com.ar/es/paletas-de-colores/sendero-del-desierto-51yr-48-101-1672410,,#C9B1A8,"201,177,168",Neutros Cálidos,
33YY 65/106,Sendero en el Sahara,https://www.alba.com.ar/es/paletas-de-colores/sendero-en-el-sahara-33yy-65-106-3137054,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-234096.png,#DBCFBB,"219,207,187",Neutros Cálidos,
33YR 48/037,Sensación de Humo,https://www.alba.com.ar/es/paletas-de-colores/sensacion-de-humo-33yr-48-037-1671920,,#BEB4B1,"190,180,177",Neutros Cálidos,
19YY 61/057,Sensación de Piedra,https://www.alba.com.ar/es/paletas-de-colores/sensacion-de-piedra-19yy-61-057-3136998,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-233996.png,#D2CABF,"210,202,191",Neutros Cálidos,
08YR 70/012,Sensación Espaciosa,https://www.alba.com.ar/es/paletas-de-colores/sensacion-espaciosa-08yr-70-012-1671056,,#DBD7D5,"219,215,213",Neutros Cálidos,
30YY 20/029,Sierra,https://www.alba.com.ar/es/paletas-de-colores/sierra-30yy-20-029-1671837,,#7D7974,"125,121,116",Neutros Cálidos,
90RR 31/100,Silencio Violeta,https://www.alba.com.ar/es/paletas-de-colores/silencio-violeta-90rr-31-100-1673224,,#A78E8E,"167,142,142",Neutros Cálidos,
30YY 41/165,Sisal Suave,https://www.alba.com.ar/es/paletas-de-colores/sisal-suave-30yy-41-165-1671855,,#BCA88B,"188,168,139",Neutros Cálidos,
50YR 62/008,Sombra Blanca,https://www.alba.com.ar/es/paletas-de-colores/sombra-blanca-50yr-62-008-1672356,,#CDCBC9,"205,203,201",Neutros Cálidos,
16YR 12/037,Sombras de Acero,https://www.alba.com.ar/es/paletas-de-colores/sombras-de-acero-16yr-12-037-3136988,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-232634.png,#5F5654,"95,86,84",Neutros Cálidos,
50YR 64/045,Su Santuario,https://www.alba.com.ar/es/paletas-de-colores/su-santuario-50yr-64-045-1672357,,#D7CCC7,"215,204,199",Neutros Cálidos,
70YY 09/175,Suelo de Floresta,https://www.alba.com.ar/es/paletas-de-colores/suelo-de-floresta-70yy-09-175-1672813,,#5A5335,"90,83,53",Neutros Cálidos,
48YY 12/123,Suelo del Bosque,https://www.alba.com.ar/es/paletas-de-colores/suelo-del-bosque-48yy-12-123-1672146,,#625841,"98,88,65",Neutros Cálidos,
58YY 72/095,Suelo Dorado,https://www.alba.com.ar/es/paletas-de-colores/suelo-dorado-58yy-72-095-3137149,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-234454.png,#E1DAC7,"225,218,199",Neutros Cálidos,
50YR 16/127,Tierra Brasileña,https://www.alba.com.ar/es/paletas-de-colores/tierra-brasilena-50yr-16-127-1672333,,#7F6359,"127,99,89",Neutros Cálidos,
00YY 07/093,Tierra Lejana,https://www.alba.com.ar/es/paletas-de-colores/tierra-lejana-00yy-07-093-1670963,,#4D3F33,"77,63,51",Neutros Cálidos,
09YY 28/180,Tierra Rocosa,https://www.alba.com.ar/es/paletas-de-colores/tierra-rocosa-09yy-28-180-1671064,,#A1876A,"161,135,106",Neutros Cálidos,
50YY 27/105,Tierra Urbana,https://www.alba.com.ar/es/paletas-de-colores/tierra-urbana-50yy-27-105-3137119,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-234343.png,#908874,"144,136,116",Neutros Cálidos,
80YR 21/118,Tinaja Antigua,https://www.alba.com.ar/es/paletas-de-colores/tinaja-antigua-80yr-21-118-1672962,,#8C7567,"140,117,103",Neutros Cálidos,
82RR 10/097,Toque de Arcilla,https://www.alba.com.ar/es/paletas-de-colores/toque-de-arcilla-82rr-10-097-1673019,,#5F4546,"95,69,70",Neutros Cálidos,
80YR 11/151,Toque de Madera,https://www.alba.com.ar/es/paletas-de-colores/toque-de-madera-80yr-11-151-1672953,,#6C5141,"108,81,65",Neutros Cálidos,
80YR 67/085,Toque de Nuez Moscada,https://www.alba.com.ar/es/paletas-de-colores/toque-de-nuez-moscada-80yr-67-085-1672993,,#E1CFC3,"225,207,195",Neutros Cálidos,
47YY 62/143,Toque de Pardo,https://www.alba.com.ar/es/paletas-de-colores/toque-de-pardo-47yy-62-143-1672136,,#D6C9AD,"214,201,173",Neutros Cálidos,
02YY 32/054,Torre de Tierra,https://www.alba.com.ar/es/paletas-de-colores/torre-de-tierra-02yy-32-054-3136916,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-233620.png,#9D948B,"157,148,139",Neutros Cálidos,
30YR 29/118,Tradición Antigua,https://www.alba.com.ar/es/paletas-de-colores/tradicion-antigua-30yr-29-118-1671809,,#A78A84,"167,138,132",Neutros Cálidos,
10YY 35/094,Trigo Neutro,https://www.alba.com.ar/es/paletas-de-colores/trigo-neutro-10yy-35-094-1671286,,#A99A8C,"169,154,140",Neutros Cálidos,
70YR 09/086,Tronco de Sándalo,https://www.alba.com.ar/es/paletas-de-colores/tronco-de-sandalo-70yr-09-086-1672775,,#5B4A41,"91,74,65",Neutros Cálidos,
30YY 12/263,Tronco de Árbol,https://www.alba.com.ar/es/paletas-de-colores/tronco-de-arbol-30yy-12-263-1671834,,#745D36,"116,93,54",Neutros Cálidos,
48YY 38/109,Trueno del Atardecer,https://www.alba.com.ar/es/paletas-de-colores/trueno-del-atardecer-48yy-38-109-3137105,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-234341.png,#ABA18D,"171,161,141",Neutros Cálidos,
30YR 15/112,Trufa de Chocolate,https://www.alba.com.ar/es/paletas-de-colores/trufa-de-chocolate-30yr-15-112-1671800,,#7C625C,"124,98,92",Neutros Cálidos,
30YY 09/175,Tundra,https://www.alba.com.ar/es/paletas-de-colores/tundra-30yy-09-175-1671831,,#645239,"100,82,57",Neutros Cálidos,
67YR 56/055,Turrón de Almendra,https://www.alba.com.ar/es/paletas-de-colores/turron-de-almendra-67yr-56-055-3137177,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-233136.png,#CDC0B9,"205,192,185",Neutros Cálidos,
00YY 19/261,Támara,https://www.alba.com.ar/es/paletas-de-colores/tamara-00yy-19-261-1670970,,#906A46,"144,106,70",Neutros Cálidos,
80YR 21/226,Té de la Tarde,https://www.alba.com.ar/es/paletas-de-colores/te-de-la-tarde-80yr-21-226-1672963,,#9A7259,"154,114,89",Neutros Cálidos,
70YR 66/070,Té de Vainilla,https://www.alba.com.ar/es/paletas-de-colores/te-de-vainilla-70yr-66-070-1672804,,#DFCFC6,"223,207,198",Neutros Cálidos,
60YY 33/130,Verde Caqui,https://www.alba.com.ar/es/paletas-de-colores/verde-caqui-60yy-33-130-1672514,,#9E967E,"158,150,126",Neutros Cálidos,
70YY 65/090,Verde Iónico,https://www.alba.com.ar/es/paletas-de-colores/verde-ionico-70yy-65-090-1672841,,#D4CFBC,"212,207,188",Neutros Cálidos,
70YY 18/152,Vergel Verde,https://www.alba.com.ar/es/paletas-de-colores/vergel-verde-70yy-18-152-1672815,,#787256,"120,114,86",Neutros Cálidos,
44YY 65/034,Vida Urbana,https://www.alba.com.ar/es/paletas-de-colores/vida-urbana-44yy-65-034-1672067,,#CECCC3,"206,204,195",Neutros Cálidos,
50YR 22/052,Vidrio Ahumado,https://www.alba.com.ar/es/paletas-de-colores/vidrio-ahumado-50yr-22-052-1672337,,#857873,"133,120,115",Neutros Cálidos,
30YR 63/031,Vitral Romano,https://www.alba.com.ar/es/paletas-de-colores/vitral-romano-30yr-63-031-1671819,,#D4CCC9,"212,204,201",Neutros Cálidos,
30YY 46/036,Zepelín,https://www.alba.com.ar/es/paletas-de-colores/zepelin-30yy-46-036-1671859,,#B7B3AC,"183,179,172",Neutros Cálidos,
00NN 13/000,Ágata de Islandia,https://www.alba.com.ar/es/paletas-de-colores/agata-de-islandia-00nn-13-000-1670949,,#555656,"85,86,86",Neutros Cálidos,
12BB 35/025,Adoquín,https://www.alba.com.ar/es/paletas-de-colores/adoquin-12bb-35-025-3136962,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-236882.png,#9A9EA0,"154,158,160",Neutros Fríos,
30BG 72/017,Alpes Suizos,https://www.alba.com.ar/es/paletas-de-colores/alpes-suizos-30bg-72-017-1671652,,#D6DAD7,"214,218,215",Neutros Fríos,
81BG 12/055,Anochecer en el Lago,https://www.alba.com.ar/es/paletas-de-colores/anochecer-en-el-lago-81bg-12-055-3137210,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-236699.png,#4E5A60,"78,90,96",Neutros Fríos,
10GG 38/038,Arbusto del Campo,https://www.alba.com.ar/es/paletas-de-colores/arbusto-del-campo-10gg-38-038-1671131,,#9DA5A0,"157,165,160",Neutros Fríos,
50GY 45/037,Artemisa,https://www.alba.com.ar/es/paletas-de-colores/artemisa-50gy-45-037-1672254,,#AFB4AC,"175,180,172",Neutros Fríos,
02BB 81/030,Aventura en Esquí,https://www.alba.com.ar/es/paletas-de-colores/aventura-en-esqui-02bb-81-030-1671011,,#E1E7EA,"225,231,234",Neutros Fríos,
90BG 17/090,Azul Astral,https://www.alba.com.ar/es/paletas-de-colores/azul-astral-90bg-17-090-1673113,,#5E717B,"94,113,123",Neutros Fríos,
70BG 40/050,Azul Balneario,https://www.alba.com.ar/es/paletas-de-colores/azul-balneario-70bg-40-050-1672664,,#9DAAAE,"157,170,174",Neutros Fríos,
70BG 28/060,Azul Burgués,https://www.alba.com.ar/es/paletas-de-colores/azul-burgues-70bg-28-060-1672660,,#829096,"130,144,150",Neutros Fríos,
70BG 68/056,Azul Celestial,https://www.alba.com.ar/es/paletas-de-colores/azul-celestial-70bg-68-056-1672673,,#CCD9DD,"204,217,221",Neutros Fríos,
90BG 41/040,Azul Chal,https://www.alba.com.ar/es/paletas-de-colores/azul-chal-90bg-41-040-1673124,,#A0A9AE,"160,169,174",Neutros Fríos,
50BG 76/023,Azul Plata,https://www.alba.com.ar/es/paletas-de-colores/azul-plata-50bg-76-023-1672207,,#DBE1E1,"219,225,225",Neutros Fríos,
30BG 56/045,Azul Pálido,https://www.alba.com.ar/es/paletas-de-colores/azul-palido-30bg-56-045-1671648,,#B7C3C5,"183,195,197",Neutros Fríos,
30BB 45/015,Azul Surrealista,https://www.alba.com.ar/es/paletas-de-colores/azul-surrealista-30bb-45-015-1671609,,#AFB1B3,"175,177,179",Neutros Fríos,
21BB 12/077,Ballena Boreal,https://www.alba.com.ar/es/paletas-de-colores/ballena-boreal-21bb-12-077-1671509,,#4E5B66,"78,91,102",Neutros Fríos,
30BB 31/022,Banderín Gris,https://www.alba.com.ar/es/paletas-de-colores/banderin-gris-30bb-31-022-1671603,,#909396,"144,147,150",Neutros Fríos,
90YY 83/036,Blanco Estrella,https://www.alba.com.ar/es/paletas-de-colores/blanco-estrella-90yy-83-036-1673331,,#EBE9E0,"235,233,224",Neutros Fríos,
41BG 76/025,Blanco Laguna,https://www.alba.com.ar/es/paletas-de-colores/blanco-laguna-41bg-76-025-1672031,,#D9E1E0,"217,225,224",Neutros Fríos,
83YY 45/055,Calma Gris,https://www.alba.com.ar/es/paletas-de-colores/calma-gris-83yy-45-055-3137228,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-234877.png,#B2B1A5,"178,177,165",Neutros Fríos,
78BG 12/032,Campo Magnético,https://www.alba.com.ar/es/paletas-de-colores/campo-magnetico-78bg-12-032-1672916,,#555C5E,"85,92,94",Neutros Fríos,
20GY 46/067,Caqui Luminoso,https://www.alba.com.ar/es/paletas-de-colores/caqui-luminoso-20gy-46-067-3136999,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-235172.png,#AFB3A5,"175,179,165",Neutros Fríos,
88BG 62/005,Carbonilla Claro,https://www.alba.com.ar/es/paletas-de-colores/carbonilla-claro-88bg-62-005-3137245,https://msp.images.akzonobel.com/glb/dh/inspirational-images/Livingroom-236055.png,#CBCCCB,"203,204,203",Neutros Fríos,
00BB 06/017,Caudal Gris,https://www.alba.com.ar/es/paletas-de-colores/caudal-gris-00bb-06-017-1670947,,#36393A,"54,57,58",Neutros Fríos,
10GG 21/050,Cemento Quemado,https://www.alba.com.ar/es/paletas-de-colores/cemento-quemado-10gg-21-050-1671125,,#757E78,"117,126,120",Neutros Fríos,
